-98,-98,-90,2,2,1,1,1,1,2,2,-90,-10,-10,-10,-90,2,2,1,1,2,2,-90,-10,-10,-10,-10,-90,2,2,1,1,1,1,1,1,1,2,2,-90,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-98,-98
-98,-98,-90,2,2,1,1,1,1,2,2,-90,-10,-10,-10,-90,2,2,1,1,2,2,-90,-10,-10,-10,-10,-90,2,2,1,1,1,1,1,1,1,2,2,-90,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-98,-98
-98,-98,-90,2,2,1,1,1,1,2,2,-90,-10,-10,-10,-90,2,2,1,1,2,2,-90,-10,-10,-10,-10,-90,2,2,1,1,1,1,1,1,1,2,2,-90,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-98,-98
-98,-98,-90,2,2,1,1,1,1,2,2,-90,-10,-10,-10,-90,2,2,1,1,2,2,-90,-10,-10,-10,-10,-90,2,2,1,1,1,1,1,1,1,2,2,-90,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-98,-98
-98,-98,-90,2,2,1,1,1,1,2,2,-90,-10,-10,-10,-90,2,2,1,1,2,2,-90,-10,-10,-10,-10,-90,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-90,-98,-98
-98,-98,-90,2,2,1,1,1,1,2,2,-90,-10,-10,-10,-90,2,2,1,1,2,2,-90,-10,-10,-10,-10,-90,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-90,-98,-98
-98,-98,-90,2,2,1,1,1,1,2,2,-90,-10,-10,-10,-90,2,2,1,1,2,2,-90,-10,-10,-10,-10,-90,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,-90,-98,-98
-98,-98,-90,2,2,1,1,1,1,2,2,-90,-10,-10,-10,-90,2,2,1,1,2,2,-90,-10,-10,-10,-10,-90,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,-90,-98,-98
-98,-98,-90,2,2,1,1,1,1,2,2,-90,-10,-10,-10,-90,2,2,1,1,2,2,-90,-10,-10,-10,-10,-90,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,-90,-98,-98
-98,-98,-90,2,2,1,1,1,1,2,2,-90,-10,-10,-10,-90,2,2,1,1,2,2,-90,-10,-10,-10,-10,-90,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,-90,-98,-98
-98,-98,-90,2,2,1,1,1,1,2,2,-90,-10,-10,-10,-90,2,2,1,1,2,2,-90,-10,-10,-10,-10,-90,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,-90,-98,-98
-98,-98,-90,2,2,1,1,1,1,2,2,-90,-10,-10,-10,-90,2,2,1,1,2,2,-90,-10,-10,-10,-10,-90,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,-90,-98,-98
-98,-98,-90,2,2,1,1,1,1,2,2,-90,-10,-10,-10,-90,2,2,1,1,2,2,-90,-10,-10,-10,-10,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,2,2,1,1,2,2,-90,-98,-98
-98,-98,-90,2,2,1,1,1,1,2,2,-90,-10,-10,-10,-90,2,2,1,1,2,2,-90,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-90,2,2,1,1,2,2,-90,-98,-98
-98,-98,-90,2,2,1,1,1,1,2,2,-90,-10,-10,-10,-90,2,2,1,1,2,2,-90,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-90,2,2,1,1,2,2,-90,-98,-98
-98,-98,-90,2,2,1,1,1,1,2,2,-90,-10,-10,-10,-90,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,-90,-98,-98
-98,-98,-90,2,2,1,1,1,1,2,2,-90,-10,-10,-10,-90,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,-90,-98,-98
-98,-98,-90,2,2,1,1,1,1,2,2,-90,-10,-10,-10,-90,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,-90,-98,-98
-98,-98,-90,2,2,1,1,1,1,2,2,-90,-10,-10,-10,-90,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,-90,-98,-98
-98,-98,-90,2,2,2,2,2,2,2,2,-90,-10,-10,-10,-90,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-90,-98,-98
-98,-98,-90,2,2,2,2,2,2,2,2,-90,-10,-10,-10,-90,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-90,-98,-98
-98,-98,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-10,-10,-10,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-90,-98,-98
-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98
